Timestep,StratumID,TransitionGroupID,Amount
2020,Eastern Great Lakes Lowlands,Reforestation: Pasture,0
2020,Eastern Great Lakes Lowlands,Reforestation: Grassland,0
2020,Edwards Plateau,Reforestation: Cropland,0
2020,Edwards Plateau,Reforestation: Pasture,0
2020,Edwards Plateau,Reforestation: Grassland,0
2020,Edwards Plateau,Reforestation: Shrubland,0
2020,Erie Drift Plain,Reforestation: Cropland,0
2020,Erie Drift Plain,Reforestation: Pasture,0
2020,Erie Drift Plain,Reforestation: Grassland,0
2020,Erie Drift Plain,Reforestation: Shrubland,0
2020,Flint Hills,Reforestation: Cropland,0
2020,Flint Hills,Reforestation: Pasture,0
2020,Flint Hills,Reforestation: Grassland,0
2020,Flint Hills,Reforestation: Shrubland,0
2020,High Plains,Reforestation: Cropland,0
2020,High Plains,Reforestation: Pasture,0
2020,High Plains,Reforestation: Grassland,0
2020,High Plains,Reforestation: Shrubland,0
2020,Huron/Erie Lake Plains,Reforestation: Cropland,0
2020,Huron/Erie Lake Plains,Reforestation: Pasture,0
2020,Huron/Erie Lake Plains,Reforestation: Grassland,0
2020,Huron/Erie Lake Plains,Reforestation: Shrubland,0
2020,Idaho Batholith,Reforestation: Cropland,0
2020,Idaho Batholith,Reforestation: Pasture,0
2020,Idaho Batholith,Reforestation: Grassland,0
2020,Idaho Batholith,Reforestation: Shrubland,0
2020,Interior Plateau,Reforestation: Cropland,0
2020,Interior Plateau,Reforestation: Pasture,0
2020,Interior Plateau,Reforestation: Grassland,0
2020,Interior Plateau,Reforestation: Shrubland,0
2020,Interior River Valleys and Hills,Reforestation: Cropland,0
2020,Interior River Valleys and Hills,Reforestation: Pasture,0
2020,Interior River Valleys and Hills,Reforestation: Grassland,0
2020,Interior River Valleys and Hills,Reforestation: Shrubland,0
2020,Klamath Mountains/California High North Coast Range,Reforestation: Cropland,0
2020,Klamath Mountains/California High North Coast Range,Reforestation: Pasture,0
2020,Klamath Mountains/California High North Coast Range,Reforestation: Grassland,0
2020,Klamath Mountains/California High North Coast Range,Reforestation: Shrubland,0
2020,Lake Agassiz Plain,Reforestation: Cropland,0
2020,Lake Agassiz Plain,Reforestation: Pasture,0
2020,Lake Agassiz Plain,Reforestation: Grassland,0
2020,Lake Agassiz Plain,Reforestation: Shrubland,0
2020,Madrean Archipelago,Reforestation: Cropland,0
2020,Madrean Archipelago,Reforestation: Pasture,0
2020,Madrean Archipelago,Reforestation: Grassland,0
2020,Madrean Archipelago,Reforestation: Shrubland,0
2020,Middle Atlantic Coastal Plain,Reforestation: Cropland,0
2020,Middle Atlantic Coastal Plain,Reforestation: Pasture,0
2020,Middle Atlantic Coastal Plain,Reforestation: Grassland,0
2020,Middle Atlantic Coastal Plain,Reforestation: Shrubland,0
2020,Middle Rockies,Reforestation: Cropland,0
2020,Middle Rockies,Reforestation: Pasture,0
2020,Middle Rockies,Reforestation: Grassland,0
2020,Middle Rockies,Reforestation: Shrubland,0
2020,Mississippi Alluvial Plain,Reforestation: Cropland,0
2020,Mississippi Alluvial Plain,Reforestation: Pasture,0
2020,Mississippi Alluvial Plain,Reforestation: Grassland,0
2020,Mississippi Alluvial Plain,Reforestation: Shrubland,0
2020,Mississippi Valley Loess Plains,Reforestation: Cropland,0
2020,Mississippi Valley Loess Plains,Reforestation: Pasture,0
2020,Mississippi Valley Loess Plains,Reforestation: Grassland,0
2020,Mississippi Valley Loess Plains,Reforestation: Shrubland,0
2020,Mojave Basin and Range,Reforestation: Cropland,0
2020,Mojave Basin and Range,Reforestation: Pasture,0
2020,Mojave Basin and Range,Reforestation: Grassland,0
2020,Mojave Basin and Range,Reforestation: Shrubland,0
2020,Nebraska Sand Hills,Reforestation: Cropland,0
2020,Nebraska Sand Hills,Reforestation: Pasture,0
2020,Nebraska Sand Hills,Reforestation: Grassland,0
2020,Nebraska Sand Hills,Reforestation: Shrubland,0
2020,North Cascades,Reforestation: Cropland,0
2020,North Cascades,Reforestation: Pasture,0
2020,North Cascades,Reforestation: Grassland,0
2020,North Cascades,Reforestation: Shrubland,0
2020,North Central Appalachians,Reforestation: Cropland,0
2020,North Central Appalachians,Reforestation: Pasture,0
2020,North Central Appalachians,Reforestation: Grassland,0
2020,North Central Appalachians,Reforestation: Shrubland,0
2020,North Central Hardwood Forests,Reforestation: Cropland,0
2020,North Central Hardwood Forests,Reforestation: Pasture,0
2020,North Central Hardwood Forests,Reforestation: Grassland,0
2020,North Central Hardwood Forests,Reforestation: Shrubland,0
2020,Northeastern Coastal Zone,Reforestation: Cropland,0
2020,Northeastern Coastal Zone,Reforestation: Pasture,0
2020,Northeastern Coastal Zone,Reforestation: Grassland,0
2020,Northeastern Highlands,Reforestation: Cropland,0
2020,Northeastern Highlands,Reforestation: Pasture,0
2020,Northeastern Highlands,Reforestation: Grassland,0
2020,Northern Allegheny Plateau,Reforestation: Cropland,0
2020,Northern Allegheny Plateau,Reforestation: Pasture,0
2020,Northern Allegheny Plateau,Reforestation: Grassland,0
2020,Northern Allegheny Plateau,Reforestation: Shrubland,0
2020,Northern Basin and Range,Reforestation: Cropland,0
2020,Northern Basin and Range,Reforestation: Pasture,0
2020,Northern Basin and Range,Reforestation: Grassland,0
2020,Northern Basin and Range,Reforestation: Shrubland,0
2020,Northern Glaciated Plains,Reforestation: Cropland,0
2020,Northern Glaciated Plains,Reforestation: Pasture,0
2020,Northern Glaciated Plains,Reforestation: Grassland,0
2020,Northern Glaciated Plains,Reforestation: Shrubland,0
2020,Northern Lakes and Forests,Reforestation: Cropland,0
2020,Northern Lakes and Forests,Reforestation: Pasture,0
2020,Northern Lakes and Forests,Reforestation: Grassland,0
2020,Northern Lakes and Forests,Reforestation: Shrubland,0
2020,Northern Minnesota Wetlands,Reforestation: Cropland,0
2020,Northern Minnesota Wetlands,Reforestation: Pasture,0
2020,Northern Minnesota Wetlands,Reforestation: Grassland,0
2020,Northern Minnesota Wetlands,Reforestation: Shrubland,0
2020,Northern Piedmont,Reforestation: Cropland,0
2020,Northern Piedmont,Reforestation: Pasture,0
2020,Northern Piedmont,Reforestation: Grassland,0
2020,Northern Piedmont,Reforestation: Shrubland,0
2020,Northern Rockies,Reforestation: Cropland,0
2020,Northern Rockies,Reforestation: Pasture,0
2020,Northern Rockies,Reforestation: Grassland,0
2020,Northern Rockies,Reforestation: Shrubland,0
