StratumID,DistributionTypeID,ExternalVariableTypeID,ExternalVariableMin,ExternalVariableMax,Amount
Southeastern Wisconsin Till Plains,Forest Harvest: Forest Clearcut,Forest Harvest,2009,2009,400
Central Corn Belt Plains,Forest Harvest: Forest Clearcut,Forest Harvest,2009,2009,1700
Eastern Corn Belt Plains,Forest Harvest: Forest Clearcut,Forest Harvest,2009,2009,5200
Southern Michigan/Northern Indiana Drift Plains,Forest Harvest: Forest Clearcut,Forest Harvest,2009,2009,500
Huron/Erie Lake Plains,Forest Harvest: Forest Clearcut,Forest Harvest,2009,2009,200
Northeastern Highlands,Forest Harvest: Forest Clearcut,Forest Harvest,2009,2009,79100
Northeastern Coastal Zone,Forest Harvest: Forest Clearcut,Forest Harvest,2009,2009,5000
Northern Allegheny Plateau,Forest Harvest: Forest Clearcut,Forest Harvest,2009,2009,3300
Erie Drift Plain,Forest Harvest: Forest Clearcut,Forest Harvest,2009,2009,2700
North Central Appalachians,Forest Harvest: Forest Clearcut,Forest Harvest,2009,2009,30400
Middle Atlantic Coastal Plain,Forest Harvest: Forest Clearcut,Forest Harvest,2009,2009,101900
Northern Piedmont,Forest Harvest: Forest Clearcut,Forest Harvest,2009,2009,1200
Southeastern Plains,Forest Harvest: Forest Clearcut,Forest Harvest,2009,2009,573300
Blue Ridge,Forest Harvest: Forest Clearcut,Forest Harvest,2009,2009,9700
Ridge and Valley,Forest Harvest: Forest Clearcut,Forest Harvest,2009,2009,32000
Southwestern Appalachians,Forest Harvest: Forest Clearcut,Forest Harvest,2009,2009,31400
Central Appalachians,Forest Harvest: Forest Clearcut,Forest Harvest,2009,2009,40400
Western Allegheny Plateau,Forest Harvest: Forest Clearcut,Forest Harvest,2009,2009,20200
Interior Plateau,Forest Harvest: Forest Clearcut,Forest Harvest,2009,2009,25400
Interior River Valleys and Hills,Forest Harvest: Forest Clearcut,Forest Harvest,2009,2009,5100
Mississippi Alluvial Plain,Forest Harvest: Forest Clearcut,Forest Harvest,2009,2009,30600
Mississippi Valley Loess Plains,Forest Harvest: Forest Clearcut,Forest Harvest,2009,2009,34200
Southern Coastal Plain,Forest Harvest: Forest Clearcut,Forest Harvest,2009,2009,230100
Southern Florida Coastal Plain,Forest Harvest: Forest Clearcut,Forest Harvest,2009,2009,3800
North Cascades,Forest Harvest: Forest Clearcut,Forest Harvest,2009,2009,6400
Klamath Mountains/California High North Coast Range,Forest Harvest: Forest Clearcut,Forest Harvest,2009,2009,26100
Madrean Archipelago,Forest Harvest: Forest Clearcut,Forest Harvest,2009,2009,11100
Northern Basin and Range,Forest Harvest: Forest Clearcut,Forest Harvest,2009,2009,6000
Sonoran Basin and Range,Forest Harvest: Forest Clearcut,Forest Harvest,2009,2009,900
Acadian Plains and Hills,Forest Harvest: Forest Clearcut,Forest Harvest,2009,2009,20000
Eastern Great Lakes Lowlands,Forest Harvest: Forest Clearcut,Forest Harvest,2009,2009,1100
Atlantic Coastal Pine Barrens,Forest Harvest: Forest Clearcut,Forest Harvest,2009,2009,7000
Southern California/Northern Baja Coast,Forest Harvest: Forest Clearcut,Forest Harvest,2009,2009,4400
Coast Range,Forest Harvest: Forest Clearcut,Forest Harvest,2010,2010,59700
Puget Lowland,Forest Harvest: Forest Clearcut,Forest Harvest,2010,2010,5600
Willamette Valley,Forest Harvest: Forest Clearcut,Forest Harvest,2010,2010,4000
Cascades,Forest Harvest: Forest Clearcut,Forest Harvest,2010,2010,50800
Sierra Nevada,Forest Harvest: Forest Clearcut,Forest Harvest,2010,2010,9100
Central California Foothills and Coastal Mountains,Forest Harvest: Forest Clearcut,Forest Harvest,2010,2010,1900
Central California Valley,Forest Harvest: Forest Clearcut,Forest Harvest,2010,2010,0
Southern California Mountains,Forest Harvest: Forest Clearcut,Forest Harvest,2010,2010,2900
Eastern Cascades Slopes and Foothills,Forest Harvest: Forest Clearcut,Forest Harvest,2010,2010,27000
Columbia Plateau,Forest Harvest: Forest Clearcut,Forest Harvest,2010,2010,5400
Blue Mountains,Forest Harvest: Forest Clearcut,Forest Harvest,2010,2010,19600
Snake River Plain,Forest Harvest: Forest Clearcut,Forest Harvest,2010,2010,2800
Central Basin and Range,Forest Harvest: Forest Clearcut,Forest Harvest,2010,2010,10500
Mojave Basin and Range,Forest Harvest: Forest Clearcut,Forest Harvest,2010,2010,1900
Northern Rockies,Forest Harvest: Forest Clearcut,Forest Harvest,2010,2010,55100
Idaho Batholith,Forest Harvest: Forest Clearcut,Forest Harvest,2010,2010,9800
Middle Rockies,Forest Harvest: Forest Clearcut,Forest Harvest,2010,2010,47600
Wyoming Basin,Forest Harvest: Forest Clearcut,Forest Harvest,2010,2010,2800
Wasatch and Uinta Mountains,Forest Harvest: Forest Clearcut,Forest Harvest,2010,2010,6900
Colorado Plateaus,Forest Harvest: Forest Clearcut,Forest Harvest,2010,2010,4500
Southern Rockies,Forest Harvest: Forest Clearcut,Forest Harvest,2010,2010,8600
Arizona/New Mexico Plateau,Forest Harvest: Forest Clearcut,Forest Harvest,2010,2010,2500
Arizona/New Mexico Mountains,Forest Harvest: Forest Clearcut,Forest Harvest,2010,2010,28100
Chihuahuan Deserts,Forest Harvest: Forest Clearcut,Forest Harvest,2010,2010,8700
High Plains,Forest Harvest: Forest Clearcut,Forest Harvest,2010,2010,25400
Southwestern Tablelands,Forest Harvest: Forest Clearcut,Forest Harvest,2010,2010,13100
Central Great Plains,Forest Harvest: Forest Clearcut,Forest Harvest,2010,2010,13200
Flint Hills,Forest Harvest: Forest Clearcut,Forest Harvest,2010,2010,2100
Cross Timbers,Forest Harvest: Forest Clearcut,Forest Harvest,2010,2010,11700
Edwards Plateau,Forest Harvest: Forest Clearcut,Forest Harvest,2010,2010,18800
Southern Texas Plains,Forest Harvest: Forest Clearcut,Forest Harvest,2010,2010,4700
Texas Blackland Prairies,Forest Harvest: Forest Clearcut,Forest Harvest,2010,2010,1300
East Central Texas Plains,Forest Harvest: Forest Clearcut,Forest Harvest,2010,2010,20200
Western Gulf Coastal Plain,Forest Harvest: Forest Clearcut,Forest Harvest,2010,2010,23700
South Central Plains,Forest Harvest: Forest Clearcut,Forest Harvest,2010,2010,360000
Ouachita Mountains,Forest Harvest: Forest Clearcut,Forest Harvest,2010,2010,50100
Arkansas Valley,Forest Harvest: Forest Clearcut,Forest Harvest,2010,2010,23300
Boston Mountains,Forest Harvest: Forest Clearcut,Forest Harvest,2010,2010,6700
Ozark Highlands,Forest Harvest: Forest Clearcut,Forest Harvest,2010,2010,18200
Central Irregular Plains,Forest Harvest: Forest Clearcut,Forest Harvest,2010,2010,10000
Canadian Rockies,Forest Harvest: Forest Clearcut,Forest Harvest,2010,2010,2200
Northwestern Glaciated Plains,Forest Harvest: Forest Clearcut,Forest Harvest,2010,2010,9300
Northwestern Great Plains,Forest Harvest: Forest Clearcut,Forest Harvest,2010,2010,26400
Nebraska Sand Hills,Forest Harvest: Forest Clearcut,Forest Harvest,2010,2010,2600
Piedmont,Forest Harvest: Forest Clearcut,Forest Harvest,2010,2010,182800
Northern Glaciated Plains,Forest Harvest: Forest Clearcut,Forest Harvest,2010,2010,4500
Western Corn Belt Plains,Forest Harvest: Forest Clearcut,Forest Harvest,2010,2010,200
Lake Agassiz Plain,Forest Harvest: Forest Clearcut,Forest Harvest,2010,2010,6800
Northern Minnesota Wetlands,Forest Harvest: Forest Clearcut,Forest Harvest,2010,2010,10700
Northern Lakes and Forests,Forest Harvest: Forest Clearcut,Forest Harvest,2010,2010,84800
North Central Hardwood Forests,Forest Harvest: Forest Clearcut,Forest Harvest,2010,2010,7600
Driftless Area,Forest Harvest: Forest Clearcut,Forest Harvest,2010,2010,1100
Southeastern Wisconsin Till Plains,Forest Harvest: Forest Clearcut,Forest Harvest,2010,2010,300
Central Corn Belt Plains,Forest Harvest: Forest Clearcut,Forest Harvest,2010,2010,1000
Eastern Corn Belt Plains,Forest Harvest: Forest Clearcut,Forest Harvest,2010,2010,1200
Southern Michigan/Northern Indiana Drift Plains,Forest Harvest: Forest Clearcut,Forest Harvest,2010,2010,900
Huron/Erie Lake Plains,Forest Harvest: Forest Clearcut,Forest Harvest,2010,2010,100
Northeastern Highlands,Forest Harvest: Forest Clearcut,Forest Harvest,2010,2010,96100
Northeastern Coastal Zone,Forest Harvest: Forest Clearcut,Forest Harvest,2010,2010,4400
Northern Allegheny Plateau,Forest Harvest: Forest Clearcut,Forest Harvest,2010,2010,3800
Erie Drift Plain,Forest Harvest: Forest Clearcut,Forest Harvest,2010,2010,1500
North Central Appalachians,Forest Harvest: Forest Clearcut,Forest Harvest,2010,2010,11000
Middle Atlantic Coastal Plain,Forest Harvest: Forest Clearcut,Forest Harvest,2010,2010,96400
Northern Piedmont,Forest Harvest: Forest Clearcut,Forest Harvest,2010,2010,1000
Southeastern Plains,Forest Harvest: Forest Clearcut,Forest Harvest,2010,2010,559500
Blue Ridge,Forest Harvest: Forest Clearcut,Forest Harvest,2010,2010,8900
Ridge and Valley,Forest Harvest: Forest Clearcut,Forest Harvest,2010,2010,33800
Southwestern Appalachians,Forest Harvest: Forest Clearcut,Forest Harvest,2010,2010,21100
Central Appalachians,Forest Harvest: Forest Clearcut,Forest Harvest,2010,2010,33800
Western Allegheny Plateau,Forest Harvest: Forest Clearcut,Forest Harvest,2010,2010,16400
Interior Plateau,Forest Harvest: Forest Clearcut,Forest Harvest,2010,2010,18400
Interior River Valleys and Hills,Forest Harvest: Forest Clearcut,Forest Harvest,2010,2010,3100
Mississippi Alluvial Plain,Forest Harvest: Forest Clearcut,Forest Harvest,2010,2010,27000
Mississippi Valley Loess Plains,Forest Harvest: Forest Clearcut,Forest Harvest,2010,2010,34400
Southern Coastal Plain,Forest Harvest: Forest Clearcut,Forest Harvest,2010,2010,238300
Southern Florida Coastal Plain,Forest Harvest: Forest Clearcut,Forest Harvest,2010,2010,2700
North Cascades,Forest Harvest: Forest Clearcut,Forest Harvest,2010,2010,5700
Klamath Mountains/California High North Coast Range,Forest Harvest: Forest Clearcut,Forest Harvest,2010,2010,74600
Madrean Archipelago,Forest Harvest: Forest Clearcut,Forest Harvest,2010,2010,2100
Northern Basin and Range,Forest Harvest: Forest Clearcut,Forest Harvest,2010,2010,7900
Sonoran Basin and Range,Forest Harvest: Forest Clearcut,Forest Harvest,2010,2010,200
Acadian Plains and Hills,Forest Harvest: Forest Clearcut,Forest Harvest,2010,2010,23200
Eastern Great Lakes Lowlands,Forest Harvest: Forest Clearcut,Forest Harvest,2010,2010,1600
Atlantic Coastal Pine Barrens,Forest Harvest: Forest Clearcut,Forest Harvest,2010,2010,1100
Southern California/Northern Baja Coast,Forest Harvest: Forest Clearcut,Forest Harvest,2010,2010,2600
Coast Range,Forest Harvest: Forest Clearcut,Forest Harvest,2011,2011,43400
Puget Lowland,Forest Harvest: Forest Clearcut,Forest Harvest,2011,2011,5600
Willamette Valley,Forest Harvest: Forest Clearcut,Forest Harvest,2011,2011,4100
Cascades,Forest Harvest: Forest Clearcut,Forest Harvest,2011,2011,53300
Sierra Nevada,Forest Harvest: Forest Clearcut,Forest Harvest,2011,2011,19400
Central California Foothills and Coastal Mountains,Forest Harvest: Forest Clearcut,Forest Harvest,2011,2011,80700
Central California Valley,Forest Harvest: Forest Clearcut,Forest Harvest,2011,2011,1400
Southern California Mountains,Forest Harvest: Forest Clearcut,Forest Harvest,2011,2011,3900
Eastern Cascades Slopes and Foothills,Forest Harvest: Forest Clearcut,Forest Harvest,2011,2011,46200
Columbia Plateau,Forest Harvest: Forest Clearcut,Forest Harvest,2011,2011,25500
Blue Mountains,Forest Harvest: Forest Clearcut,Forest Harvest,2011,2011,60700
Snake River Plain,Forest Harvest: Forest Clearcut,Forest Harvest,2011,2011,7300
Central Basin and Range,Forest Harvest: Forest Clearcut,Forest Harvest,2011,2011,38500
Mojave Basin and Range,Forest Harvest: Forest Clearcut,Forest Harvest,2011,2011,5800
Northern Rockies,Forest Harvest: Forest Clearcut,Forest Harvest,2011,2011,42700
Idaho Batholith,Forest Harvest: Forest Clearcut,Forest Harvest,2011,2011,8400
Middle Rockies,Forest Harvest: Forest Clearcut,Forest Harvest,2011,2011,28800
Wyoming Basin,Forest Harvest: Forest Clearcut,Forest Harvest,2011,2011,5400
Wasatch and Uinta Mountains,Forest Harvest: Forest Clearcut,Forest Harvest,2011,2011,18100
Colorado Plateaus,Forest Harvest: Forest Clearcut,Forest Harvest,2011,2011,17100
Southern Rockies,Forest Harvest: Forest Clearcut,Forest Harvest,2011,2011,14100
Arizona/New Mexico Plateau,Forest Harvest: Forest Clearcut,Forest Harvest,2011,2011,6100
Arizona/New Mexico Mountains,Forest Harvest: Forest Clearcut,Forest Harvest,2011,2011,19400
Chihuahuan Deserts,Forest Harvest: Forest Clearcut,Forest Harvest,2011,2011,15200
High Plains,Forest Harvest: Forest Clearcut,Forest Harvest,2011,2011,57600
Southwestern Tablelands,Forest Harvest: Forest Clearcut,Forest Harvest,2011,2011,42000
Central Great Plains,Forest Harvest: Forest Clearcut,Forest Harvest,2011,2011,40700
Flint Hills,Forest Harvest: Forest Clearcut,Forest Harvest,2011,2011,2900
Cross Timbers,Forest Harvest: Forest Clearcut,Forest Harvest,2011,2011,21500
Edwards Plateau,Forest Harvest: Forest Clearcut,Forest Harvest,2011,2011,18900
Southern Texas Plains,Forest Harvest: Forest Clearcut,Forest Harvest,2011,2011,14600
Texas Blackland Prairies,Forest Harvest: Forest Clearcut,Forest Harvest,2011,2011,2600
East Central Texas Plains,Forest Harvest: Forest Clearcut,Forest Harvest,2011,2011,10900
Western Gulf Coastal Plain,Forest Harvest: Forest Clearcut,Forest Harvest,2011,2011,54400
South Central Plains,Forest Harvest: Forest Clearcut,Forest Harvest,2011,2011,260300
Ouachita Mountains,Forest Harvest: Forest Clearcut,Forest Harvest,2011,2011,30200
Arkansas Valley,Forest Harvest: Forest Clearcut,Forest Harvest,2011,2011,14000
Boston Mountains,Forest Harvest: Forest Clearcut,Forest Harvest,2011,2011,5600
Ozark Highlands,Forest Harvest: Forest Clearcut,Forest Harvest,2011,2011,20000
Central Irregular Plains,Forest Harvest: Forest Clearcut,Forest Harvest,2011,2011,2700
Canadian Rockies,Forest Harvest: Forest Clearcut,Forest Harvest,2011,2011,1100
Northwestern Glaciated Plains,Forest Harvest: Forest Clearcut,Forest Harvest,2011,2011,9700
Northwestern Great Plains,Forest Harvest: Forest Clearcut,Forest Harvest,2011,2011,18200
Nebraska Sand Hills,Forest Harvest: Forest Clearcut,Forest Harvest,2011,2011,5400
Piedmont,Forest Harvest: Forest Clearcut,Forest Harvest,2011,2011,199800
Northern Glaciated Plains,Forest Harvest: Forest Clearcut,Forest Harvest,2011,2011,4700
Western Corn Belt Plains,Forest Harvest: Forest Clearcut,Forest Harvest,2011,2011,1900
Lake Agassiz Plain,Forest Harvest: Forest Clearcut,Forest Harvest,2011,2011,100
Northern Minnesota Wetlands,Forest Harvest: Forest Clearcut,Forest Harvest,2011,2011,3600
Northern Lakes and Forests,Forest Harvest: Forest Clearcut,Forest Harvest,2011,2011,64000
North Central Hardwood Forests,Forest Harvest: Forest Clearcut,Forest Harvest,2011,2011,6500
Driftless Area,Forest Harvest: Forest Clearcut,Forest Harvest,2011,2011,600
Southeastern Wisconsin Till Plains,Forest Harvest: Forest Clearcut,Forest Harvest,2011,2011,100
Central Corn Belt Plains,Forest Harvest: Forest Clearcut,Forest Harvest,2011,2011,200
Eastern Corn Belt Plains,Forest Harvest: Forest Clearcut,Forest Harvest,2011,2011,1500
Southern Michigan/Northern Indiana Drift Plains,Forest Harvest: Forest Clearcut,Forest Harvest,2011,2011,700
Huron/Erie Lake Plains,Forest Harvest: Forest Clearcut,Forest Harvest,2011,2011,300
Northeastern Highlands,Forest Harvest: Forest Clearcut,Forest Harvest,2011,2011,77200
Northeastern Coastal Zone,Forest Harvest: Forest Clearcut,Forest Harvest,2011,2011,6600
Northern Allegheny Plateau,Forest Harvest: Forest Clearcut,Forest Harvest,2011,2011,1400
Erie Drift Plain,Forest Harvest: Forest Clearcut,Forest Harvest,2011,2011,2100
North Central Appalachians,Forest Harvest: Forest Clearcut,Forest Harvest,2011,2011,4500
Middle Atlantic Coastal Plain,Forest Harvest: Forest Clearcut,Forest Harvest,2011,2011,132000
Northern Piedmont,Forest Harvest: Forest Clearcut,Forest Harvest,2011,2011,2700
Southeastern Plains,Forest Harvest: Forest Clearcut,Forest Harvest,2011,2011,589000
Blue Ridge,Forest Harvest: Forest Clearcut,Forest Harvest,2011,2011,9000
Ridge and Valley,Forest Harvest: Forest Clearcut,Forest Harvest,2011,2011,39000
Southwestern Appalachians,Forest Harvest: Forest Clearcut,Forest Harvest,2011,2011,26500
Central Appalachians,Forest Harvest: Forest Clearcut,Forest Harvest,2011,2011,19400
Western Allegheny Plateau,Forest Harvest: Forest Clearcut,Forest Harvest,2011,2011,15000
Interior Plateau,Forest Harvest: Forest Clearcut,Forest Harvest,2011,2011,12200
Interior River Valleys and Hills,Forest Harvest: Forest Clearcut,Forest Harvest,2011,2011,3800
Mississippi Alluvial Plain,Forest Harvest: Forest Clearcut,Forest Harvest,2011,2011,8200
Mississippi Valley Loess Plains,Forest Harvest: Forest Clearcut,Forest Harvest,2011,2011,31100
Southern Coastal Plain,Forest Harvest: Forest Clearcut,Forest Harvest,2011,2011,238900
Southern Florida Coastal Plain,Forest Harvest: Forest Clearcut,Forest Harvest,2011,2011,1400
North Cascades,Forest Harvest: Forest Clearcut,Forest Harvest,2011,2011,4600
Klamath Mountains/California High North Coast Range,Forest Harvest: Forest Clearcut,Forest Harvest,2011,2011,15200
Madrean Archipelago,Forest Harvest: Forest Clearcut,Forest Harvest,2011,2011,2800
Northern Basin and Range,Forest Harvest: Forest Clearcut,Forest Harvest,2011,2011,26000
Sonoran Basin and Range,Forest Harvest: Forest Clearcut,Forest Harvest,2011,2011,1900
Acadian Plains and Hills,Forest Harvest: Forest Clearcut,Forest Harvest,2011,2011,35800
Eastern Great Lakes Lowlands,Forest Harvest: Forest Clearcut,Forest Harvest,2011,2011,2400
Atlantic Coastal Pine Barrens,Forest Harvest: Forest Clearcut,Forest Harvest,2011,2011,1200
Southern California/Northern Baja Coast,Forest Harvest: Forest Clearcut,Forest Harvest,2011,2011,9900
Coast Range,Forest Harvest: Forest Clearcut,Forest Harvest,2012,2012,8700
Puget Lowland,Forest Harvest: Forest Clearcut,Forest Harvest,2012,2012,400
Willamette Valley,Forest Harvest: Forest Clearcut,Forest Harvest,2012,2012,100
Cascades,Forest Harvest: Forest Clearcut,Forest Harvest,2012,2012,32100
Sierra Nevada,Forest Harvest: Forest Clearcut,Forest Harvest,2012,2012,11100
Central California Foothills and Coastal Mountains,Forest Harvest: Forest Clearcut,Forest Harvest,2012,2012,9500
Central California Valley,Forest Harvest: Forest Clearcut,Forest Harvest,2012,2012,2100
Southern California Mountains,Forest Harvest: Forest Clearcut,Forest Harvest,2012,2012,6800
Eastern Cascades Slopes and Foothills,Forest Harvest: Forest Clearcut,Forest Harvest,2012,2012,18800
Columbia Plateau,Forest Harvest: Forest Clearcut,Forest Harvest,2012,2012,11100
Blue Mountains,Forest Harvest: Forest Clearcut,Forest Harvest,2012,2012,8900
Snake River Plain,Forest Harvest: Forest Clearcut,Forest Harvest,2012,2012,2900
Central Basin and Range,Forest Harvest: Forest Clearcut,Forest Harvest,2012,2012,45400
Mojave Basin and Range,Forest Harvest: Forest Clearcut,Forest Harvest,2012,2012,2900
Northern Rockies,Forest Harvest: Forest Clearcut,Forest Harvest,2012,2012,7500
Idaho Batholith,Forest Harvest: Forest Clearcut,Forest Harvest,2012,2012,2600
Middle Rockies,Forest Harvest: Forest Clearcut,Forest Harvest,2012,2012,18400
Wyoming Basin,Forest Harvest: Forest Clearcut,Forest Harvest,2012,2012,4900
Wasatch and Uinta Mountains,Forest Harvest: Forest Clearcut,Forest Harvest,2012,2012,10400
Colorado Plateaus,Forest Harvest: Forest Clearcut,Forest Harvest,2012,2012,15600
Southern Rockies,Forest Harvest: Forest Clearcut,Forest Harvest,2012,2012,19900
Arizona/New Mexico Plateau,Forest Harvest: Forest Clearcut,Forest Harvest,2012,2012,7100
Arizona/New Mexico Mountains,Forest Harvest: Forest Clearcut,Forest Harvest,2012,2012,27800
Chihuahuan Deserts,Forest Harvest: Forest Clearcut,Forest Harvest,2012,2012,6300
High Plains,Forest Harvest: Forest Clearcut,Forest Harvest,2012,2012,41800
Southwestern Tablelands,Forest Harvest: Forest Clearcut,Forest Harvest,2012,2012,60300
Central Great Plains,Forest Harvest: Forest Clearcut,Forest Harvest,2012,2012,23700
Flint Hills,Forest Harvest: Forest Clearcut,Forest Harvest,2012,2012,3200
Cross Timbers,Forest Harvest: Forest Clearcut,Forest Harvest,2012,2012,12800
Edwards Plateau,Forest Harvest: Forest Clearcut,Forest Harvest,2012,2012,35700
Southern Texas Plains,Forest Harvest: Forest Clearcut,Forest Harvest,2012,2012,17700
Texas Blackland Prairies,Forest Harvest: Forest Clearcut,Forest Harvest,2012,2012,2000
East Central Texas Plains,Forest Harvest: Forest Clearcut,Forest Harvest,2012,2012,6400
Western Gulf Coastal Plain,Forest Harvest: Forest Clearcut,Forest Harvest,2012,2012,20700
South Central Plains,Forest Harvest: Forest Clearcut,Forest Harvest,2012,2012,227000
Ouachita Mountains,Forest Harvest: Forest Clearcut,Forest Harvest,2012,2012,40700
Arkansas Valley,Forest Harvest: Forest Clearcut,Forest Harvest,2012,2012,10900
Boston Mountains,Forest Harvest: Forest Clearcut,Forest Harvest,2012,2012,3000
Ozark Highlands,Forest Harvest: Forest Clearcut,Forest Harvest,2012,2012,18700
Central Irregular Plains,Forest Harvest: Forest Clearcut,Forest Harvest,2012,2012,3600
Canadian Rockies,Forest Harvest: Forest Clearcut,Forest Harvest,2012,2012,300
Northwestern Glaciated Plains,Forest Harvest: Forest Clearcut,Forest Harvest,2012,2012,10500
Northwestern Great Plains,Forest Harvest: Forest Clearcut,Forest Harvest,2012,2012,21500
Nebraska Sand Hills,Forest Harvest: Forest Clearcut,Forest Harvest,2012,2012,13500
Piedmont,Forest Harvest: Forest Clearcut,Forest Harvest,2012,2012,198000
Northern Glaciated Plains,Forest Harvest: Forest Clearcut,Forest Harvest,2012,2012,2500
Western Corn Belt Plains,Forest Harvest: Forest Clearcut,Forest Harvest,2012,2012,2700
Lake Agassiz Plain,Forest Harvest: Forest Clearcut,Forest Harvest,2012,2012,300
Northern Minnesota Wetlands,Forest Harvest: Forest Clearcut,Forest Harvest,2012,2012,5100
Northern Lakes and Forests,Forest Harvest: Forest Clearcut,Forest Harvest,2012,2012,69500
North Central Hardwood Forests,Forest Harvest: Forest Clearcut,Forest Harvest,2012,2012,6700
Driftless Area,Forest Harvest: Forest Clearcut,Forest Harvest,2012,2012,600
Southeastern Wisconsin Till Plains,Forest Harvest: Forest Clearcut,Forest Harvest,2012,2012,300
Central Corn Belt Plains,Forest Harvest: Forest Clearcut,Forest Harvest,2012,2012,200
Eastern Corn Belt Plains,Forest Harvest: Forest Clearcut,Forest Harvest,2012,2012,1300
Southern Michigan/Northern Indiana Drift Plains,Forest Harvest: Forest Clearcut,Forest Harvest,2012,2012,700
Huron/Erie Lake Plains,Forest Harvest: Forest Clearcut,Forest Harvest,2012,2012,800
Northeastern Highlands,Forest Harvest: Forest Clearcut,Forest Harvest,2012,2012,50300
Northeastern Coastal Zone,Forest Harvest: Forest Clearcut,Forest Harvest,2012,2012,3200
Northern Allegheny Plateau,Forest Harvest: Forest Clearcut,Forest Harvest,2012,2012,1300
Erie Drift Plain,Forest Harvest: Forest Clearcut,Forest Harvest,2012,2012,800
North Central Appalachians,Forest Harvest: Forest Clearcut,Forest Harvest,2012,2012,5200
Middle Atlantic Coastal Plain,Forest Harvest: Forest Clearcut,Forest Harvest,2012,2012,95500
Northern Piedmont,Forest Harvest: Forest Clearcut,Forest Harvest,2012,2012,1500
Southeastern Plains,Forest Harvest: Forest Clearcut,Forest Harvest,2012,2012,513400
Blue Ridge,Forest Harvest: Forest Clearcut,Forest Harvest,2012,2012,5800
Ridge and Valley,Forest Harvest: Forest Clearcut,Forest Harvest,2012,2012,26000
Southwestern Appalachians,Forest Harvest: Forest Clearcut,Forest Harvest,2012,2012,25600
Central Appalachians,Forest Harvest: Forest Clearcut,Forest Harvest,2012,2012,20100
Western Allegheny Plateau,Forest Harvest: Forest Clearcut,Forest Harvest,2012,2012,20800
Interior Plateau,Forest Harvest: Forest Clearcut,Forest Harvest,2012,2012,13000
Interior River Valleys and Hills,Forest Harvest: Forest Clearcut,Forest Harvest,2012,2012,4000
Mississippi Alluvial Plain,Forest Harvest: Forest Clearcut,Forest Harvest,2012,2012,9400
Mississippi Valley Loess Plains,Forest Harvest: Forest Clearcut,Forest Harvest,2012,2012,28100
Southern Coastal Plain,Forest Harvest: Forest Clearcut,Forest Harvest,2012,2012,185500
Southern Florida Coastal Plain,Forest Harvest: Forest Clearcut,Forest Harvest,2012,2012,4900
North Cascades,Forest Harvest: Forest Clearcut,Forest Harvest,2012,2012,0
Klamath Mountains/California High North Coast Range,Forest Harvest: Forest Clearcut,Forest Harvest,2012,2012,31800
Madrean Archipelago,Forest Harvest: Forest Clearcut,Forest Harvest,2012,2012,2200
Northern Basin and Range,Forest Harvest: Forest Clearcut,Forest Harvest,2012,2012,13100
Sonoran Basin and Range,Forest Harvest: Forest Clearcut,Forest Harvest,2012,2012,2200
Acadian Plains and Hills,Forest Harvest: Forest Clearcut,Forest Harvest,2012,2012,27600
Eastern Great Lakes Lowlands,Forest Harvest: Forest Clearcut,Forest Harvest,2012,2012,1200
Atlantic Coastal Pine Barrens,Forest Harvest: Forest Clearcut,Forest Harvest,2012,2012,3200
Southern California/Northern Baja Coast,Forest Harvest: Forest Clearcut,Forest Harvest,2012,2012,48700
Coast Range,Forest Harvest: Forest Clearcut,Forest Harvest,2013,2013,53600
Puget Lowland,Forest Harvest: Forest Clearcut,Forest Harvest,2013,2013,8300
Willamette Valley,Forest Harvest: Forest Clearcut,Forest Harvest,2013,2013,5600
Cascades,Forest Harvest: Forest Clearcut,Forest Harvest,2013,2013,58000
Sierra Nevada,Forest Harvest: Forest Clearcut,Forest Harvest,2013,2013,21900
Central California Foothills and Coastal Mountains,Forest Harvest: Forest Clearcut,Forest Harvest,2013,2013,13700
Central California Valley,Forest Harvest: Forest Clearcut,Forest Harvest,2013,2013,3300
Southern California Mountains,Forest Harvest: Forest Clearcut,Forest Harvest,2013,2013,4800
Eastern Cascades Slopes and Foothills,Forest Harvest: Forest Clearcut,Forest Harvest,2013,2013,84800
Columbia Plateau,Forest Harvest: Forest Clearcut,Forest Harvest,2013,2013,22500
Blue Mountains,Forest Harvest: Forest Clearcut,Forest Harvest,2013,2013,68500
Snake River Plain,Forest Harvest: Forest Clearcut,Forest Harvest,2013,2013,11300
Central Basin and Range,Forest Harvest: Forest Clearcut,Forest Harvest,2013,2013,46700
Mojave Basin and Range,Forest Harvest: Forest Clearcut,Forest Harvest,2013,2013,5300
Northern Rockies,Forest Harvest: Forest Clearcut,Forest Harvest,2013,2013,53900
Idaho Batholith,Forest Harvest: Forest Clearcut,Forest Harvest,2013,2013,10000
Middle Rockies,Forest Harvest: Forest Clearcut,Forest Harvest,2013,2013,36400
Wyoming Basin,Forest Harvest: Forest Clearcut,Forest Harvest,2013,2013,4400
Wasatch and Uinta Mountains,Forest Harvest: Forest Clearcut,Forest Harvest,2013,2013,45400
Colorado Plateaus,Forest Harvest: Forest Clearcut,Forest Harvest,2013,2013,17300
Southern Rockies,Forest Harvest: Forest Clearcut,Forest Harvest,2013,2013,29800
Arizona/New Mexico Plateau,Forest Harvest: Forest Clearcut,Forest Harvest,2013,2013,2200
